open,close,min,max,volume,timestamp
10255.93000000,10299.90000000,10223.20000000,10440.00000000,25371.64137600,1595851200000
10299.99000000,10792.00000000,10294.42000000,10950.00000000,38163.55249500,1595865600000
10792.00000000,11029.96000000,10680.00000000,11394.86000000,30877.37969800,1595880000000
11029.96000000,10971.42000000,10828.00000000,11242.23000000,15963.96913300,1595894400000
10970.88000000,10881.62000000,10835.00000000,11045.31000000,14531.81740000,1595908800000
10881.62000000,10983.90000000,10565.00000000,11023.00000000,24850.97421900,1595923200000
10983.89000000,11150.26000000,10907.00000000,11180.00000000,18944.35119200,1595937600000
11150.25000000,10993.97000000,10840.00000000,11176.61000000,15746.84527100,1595952000000
10993.98000000,10906.27000000,10856.17000000,11050.00000000,7229.77697200,1595966400000
10906.27000000,10978.27000000,10831.55000000,11000.00000000,8288.75546400,1595980800000
10978.02000000,11015.11000000,10812.00000000,11079.97000000,10264.98436000,1595995200000
11015.29000000,11101.00000000,10916.00000000,11149.66000000,15235.41532300,1596009600000
11101.00000000,11162.01000000,10970.20000000,11296.74000000,17416.22682700,1596024000000
11161.86000000,11204.59000000,11105.00000000,11282.82000000,13164.44707600,1596038400000
11204.95000000,11100.53000000,11042.82000000,11342.82000000,12468.26518300,1596052800000
11100.52000000,10983.56000000,10937.00000000,11121.50000000,9892.25141800,1596067200000
10983.56000000,10941.64000000,10893.30000000,11045.00000000,10465.86499800,1596081600000
10941.64000000,10926.03000000,10887.28000000,11010.31000000,8618.10182500,1596096000000
10925.82000000,11010.73000000,10831.00000000,11040.01000000,11877.80984000,1596110400000
11010.73000000,11116.82000000,10971.48000000,11136.00000000,11979.31968100,1596124800000
11116.82000000,11099.61000000,11057.81000000,11170.00000000,7961.47869400,1596139200000
11099.79000000,10977.08000000,10960.00000000,11135.20000000,6419.18011400,1596153600000
10976.26000000,11131.11000000,10974.00000000,11153.30000000,7944.93602500,1596168000000
11131.11000000,11218.86000000,11087.12000000,11226.00000000,11312.51244200,1596182400000
11218.86000000,11346.90000000,11111.00000000,11370.00000000,17539.70215300,1596196800000
11346.89000000,11317.26000000,11211.37000000,11444.00000000,16453.74027700,1596211200000
11316.77000000,11335.46000000,11279.44000000,11425.00000000,10393.58996300,1596225600000
11335.46000000,11366.16000000,11220.00000000,11405.93000000,9660.73482900,1596240000000
11366.16000000,11657.35000000,11335.00000000,11745.00000000,21278.77518200,1596254400000
11657.34000000,11657.00000000,11552.50000000,11730.92000000,13447.43946200,1596268800000
11657.00000000,11632.89000000,11490.00000000,11698.88000000,12184.37132900,1596283200000
11632.89000000,11769.59000000,11561.00000000,11850.00000000,17477.94835100,1596297600000
11769.09000000,11801.17000000,11653.06000000,11861.00000000,11038.21597300,1596312000000
11801.17000000,12000.00000000,11740.00000000,12000.00000000,14111.61328700,1596326400000
11999.96000000,11323.78000000,10518.50000000,12123.46000000,38024.17809400,1596340800000
11325.95000000,11109.86000000,10931.00000000,11342.83000000,16405.17419200,1596355200000
11105.54000000,11083.63000000,10960.00000000,11179.10000000,11677.34129200,1596369600000
11083.62000000,11202.80000000,11064.01000000,11283.41000000,10021.36400300,1596384000000
11202.80000000,11071.35000000,11000.00000000,11219.48000000,7313.40673600,1596398400000
11071.36000000,11136.47000000,10936.00000000,11207.88000000,7987.88565100,1596412800000
11136.27000000,11197.11000000,11126.44000000,11244.99000000,6151.99722800,1596427200000
11196.93000000,11231.14000000,11120.69000000,11243.00000000,8822.91510100,1596441600000
11231.15000000,11382.37000000,11191.31000000,11385.00000000,12616.82649300,1596456000000
11382.37000000,11399.46000000,11324.92000000,11473.00000000,11597.14043700,1596470400000
11399.46000000,11219.81000000,11133.75000000,11416.00000000,9755.07656500,1596484800000
11219.68000000,11261.43000000,11215.66000000,11414.98000000,9456.48137100,1596499200000
11261.61000000,11291.84000000,11185.00000000,11327.13000000,7468.95094700,1596513600000
11291.85000000,11117.51000000,11000.00000000,11319.37000000,12775.54467100,1596528000000
11117.91000000,11210.91000000,11012.23000000,11233.64000000,12738.13339300,1596542400000
11210.91000000,11221.37000000,11130.00000000,11267.00000000,9224.57248700,1596556800000
11221.38000000,11191.97000000,11151.80000000,11269.45000000,6965.43084000,1596571200000
11191.99000000,11240.56000000,11093.00000000,11240.70000000,7319.99331300,1596585600000
11240.56000000,11278.18000000,11227.90000000,11325.71000000,9238.24420800,1596600000000
11278.18000000,11438.06000000,11274.84000000,11450.00000000,14166.65971600,1596614400000
11438.07000000,11661.30000000,11391.59000000,11693.94000000,21266.85696300,1596628800000
11662.01000000,11645.00000000,11611.53000000,11715.00000000,10705.88434600,1596643200000
11645.00000000,11744.91000000,11505.00000000,11780.93000000,12272.61830600,1596657600000
11744.91000000,11646.04000000,11600.36000000,11799.00000000,9696.09783900,1596672000000
11645.78000000,11628.51000000,11562.50000000,11680.00000000,8023.54889100,1596686400000
11628.51000000,11692.49000000,11626.49000000,11754.68000000,10203.66379800,1596700800000
11692.49000000,11837.56000000,11690.32000000,11878.26000000,15312.02436600,1596715200000
11837.56000000,11863.72000000,11777.03000000,11900.00000000,10532.41027100,1596729600000
11863.84000000,11762.46000000,11620.00000000,11886.16000000,9761.33985500,1596744000000
11762.47000000,11825.00000000,11735.00000000,11909.94000000,7941.48859600,1596758400000
11824.99000000,11779.98000000,11725.01000000,11844.08000000,7162.24823400,1596772800000
11779.87000000,11755.31000000,11680.00000000,11847.00000000,10047.76527400,1596787200000
11755.31000000,11641.70000000,11458.00000000,11770.65000000,14908.95530900,1596801600000
11641.69000000,11489.00000000,11322.00000000,11663.00000000,18438.97631400,1596816000000
11488.90000000,11594.23000000,11469.27000000,11640.00000000,7256.49229500,1596830400000
11594.36000000,11544.34000000,11526.68000000,11659.18000000,5346.03777300,1596844800000
11544.35000000,11586.07000000,11512.00000000,11623.23000000,5295.97642300,1596859200000
11586.08000000,11775.52000000,11562.17000000,11801.72000000,9066.55659000,1596873600000
11775.52000000,11738.10000000,11706.39000000,11808.27000000,6628.24686700,1596888000000
11738.39000000,11713.42000000,11585.00000000,11759.16000000,8909.62757300,1596902400000
11713.38000000,11761.41000000,11665.20000000,11783.69000000,6611.71581400,1596916800000
11761.02000000,11730.52000000,11672.00000000,11797.11000000,6153.14124700,1596931200000
11730.52000000,11704.07000000,11633.00000000,11741.29000000,6005.86791200,1596945600000
11704.07000000,11686.08000000,11605.00000000,11718.21000000,7106.83255000,1596960000000
11686.08000000,11567.43000000,11536.02000000,11687.85000000,8839.45899000,1596974400000
11567.42000000,11628.98000000,11521.97000000,11674.56000000,7596.41437200,1596988800000
11629.01000000,11681.68000000,11623.46000000,11695.00000000,5791.35227100,1597003200000
11681.69000000,12009.40000000,11681.68000000,12067.35000000,22241.69308100,1597017600000
12009.40000000,11968.89000000,11922.91000000,12049.50000000,11665.82156000,1597032000000
11968.89000000,11733.03000000,11450.00000000,12006.29000000,18185.75049900,1597046400000
11733.13000000,11920.67000000,11705.51000000,11968.00000000,15030.45996900,1597060800000
11920.66000000,11863.03000000,11811.00000000,11950.00000000,9999.46349700,1597075200000
11863.00000000,11892.92000000,11766.00000000,11892.92000000,7829.14928100,1597089600000
11892.90000000,11833.81000000,11811.48000000,11935.00000000,8734.80672300,1597104000000
11833.81000000,11748.05000000,11705.00000000,11861.67000000,11188.88633100,1597118400000
11748.05000000,11741.48000000,11642.45000000,11768.81000000,12708.73305700,1597132800000
11741.47000000,11480.79000000,11372.00000000,11741.47000000,22743.59898900,1597147200000
11480.78000000,11387.05000000,11285.00000000,11559.97000000,17068.50354100,1597161600000
11387.05000000,11392.08000000,11125.00000000,11423.02000000,18303.75599300,1597176000000
11392.09000000,11380.89000000,11219.16000000,11420.00000000,10559.98445800,1597190400000
11380.89000000,11446.91000000,11150.00000000,11476.41000000,12623.02504800,1597204800000
11446.91000000,11460.44000000,11419.99000000,11536.00000000,12160.82625900,1597219200000
11460.44000000,11581.45000000,11421.55000000,11617.52000000,12780.13961800,1597233600000
11581.54000000,11568.98000000,11470.00000000,11615.00000000,10123.81865900,1597248000000
11568.98000000,11564.33000000,11482.57000000,11595.00000000,6661.81960200,1597262400000
11564.34000000,11567.21000000,11522.47000000,11656.99000000,9396.42857200,1597276800000
11567.21000000,11513.43000000,11490.52000000,11589.00000000,8130.69119400,1597291200000
11513.43000000,11552.11000000,11270.36000000,11622.10000000,17279.61756700,1597305600000
11552.12000000,11499.78000000,11382.56000000,11585.01000000,11739.62845100,1597320000000
11499.79000000,11506.17000000,11442.34000000,11541.80000000,7203.11540500,1597334400000
11506.18000000,11780.00000000,11506.17000000,11792.96000000,16383.01031300,1597348800000
11779.77000000,11723.23000000,11653.00000000,11828.00000000,10400.11969400,1597363200000
11723.24000000,11696.98000000,11634.03000000,11759.00000000,9322.13882600,1597377600000
11697.36000000,11760.81000000,11662.00000000,11774.99000000,9904.12259700,1597392000000
11760.81000000,11740.35000000,11635.02000000,11762.32000000,10947.30860000,1597406400000
11740.35000000,11801.94000000,11706.43000000,11850.00000000,12716.96808400,1597420800000
11801.94000000,11760.54000000,11701.00000000,11825.36000000,6528.19489600,1597435200000
11760.55000000,11888.67000000,11759.69000000,11980.00000000,10935.43079600,1597449600000
11888.67000000,11891.32000000,11811.00000000,11922.00000000,8142.24559100,1597464000000
11891.32000000,11843.02000000,11815.82000000,11934.55000000,8814.68335100,1597478400000
11843.03000000,11851.99000000,11680.00000000,11895.97000000,11460.44301900,1597492800000
11851.98000000,11837.11000000,11810.50000000,11901.42000000,6152.34276900,1597507200000
11837.10000000,11852.40000000,11745.00000000,11977.00000000,10732.75952400,1597521600000
11852.40000000,11928.99000000,11768.78000000,11930.00000000,6278.10971100,1597536000000
11928.99000000,11858.89000000,11853.09000000,11931.72000000,5732.75782600,1597550400000
11858.89000000,11750.65000000,11723.19000000,11885.44000000,8635.10622900,1597564800000
11750.65000000,11859.91000000,11686.00000000,11877.05000000,9062.39516500,1597579200000
11859.91000000,11818.30000000,11801.31000000,11898.88000000,5675.92476100,1597593600000
11818.11000000,11911.00000000,11790.03000000,11916.16000000,5983.94321400,1597608000000
11910.99000000,11844.71000000,11769.78000000,11933.15000000,6631.28733500,1597622400000
11844.72000000,11807.21000000,11785.23000000,11858.91000000,6698.91246700,1597636800000
11806.94000000,11908.65000000,11806.91000000,11920.00000000,9259.49808700,1597651200000
11908.67000000,12421.55000000,11780.00000000,12455.00000000,34942.99647600,1597665600000
12421.84000000,12328.53000000,12262.78000000,12468.00000000,16439.54662600,1597680000000
12328.53000000,12281.13000000,12210.00000000,12406.86000000,10761.97054900,1597694400000
12281.15000000,12299.43000000,12269.73000000,12387.77000000,9342.30821100,1597708800000
12299.43000000,12260.77000000,12192.00000000,12310.00000000,10365.88882700,1597723200000
12260.91000000,12170.43000000,12157.24000000,12296.69000000,10645.97833700,1597737600000
12165.76000000,11934.41000000,11817.93000000,12259.99000000,25848.49721700,1597752000000
11934.41000000,11982.00000000,11850.02000000,12040.00000000,10879.24633900,1597766400000
11981.99000000,11945.01000000,11942.80000000,12087.00000000,8841.91659600,1597780800000
11945.10000000,11837.11000000,11822.00000000,12020.08000000,9002.13463900,1597795200000
11837.11000000,11823.34000000,11612.71000000,11874.24000000,19167.49385300,1597809600000
11823.34000000,11842.48000000,11733.01000000,11865.00000000,12031.05137200,1597824000000
11842.15000000,11726.50000000,11700.00000000,11914.67000000,11694.19383200,1597838400000
11726.38000000,11649.84000000,11639.81000000,11800.00000000,12199.44387800,1597852800000
11649.79000000,11754.59000000,11561.00000000,11773.57000000,9845.85203200,1597867200000
11754.38000000,11699.79000000,11690.75000000,11825.78000000,7043.67608200,1597881600000
11699.79000000,11703.88000000,11668.00000000,11792.62000000,6443.50914300,1597896000000
11703.88000000,11817.13000000,11685.00000000,11817.13000000,7932.71241200,1597910400000
11817.14000000,11854.35000000,11738.81000000,11888.00000000,9935.03817700,1597924800000
11854.34000000,11843.09000000,11814.34000000,11880.01000000,8686.98030600,1597939200000
11843.09000000,11853.55000000,11804.67000000,11880.00000000,6043.33823100,1597953600000
11853.54000000,11866.58000000,11778.44000000,11878.00000000,9417.48339400,1597968000000
11866.58000000,11838.07000000,11805.55000000,11870.00000000,7522.83979100,1597982400000
11838.08000000,11715.61000000,11688.04000000,11838.19000000,10687.05201900,1597996800000
11715.60000000,11720.00000000,11626.00000000,11774.92000000,11776.14580000,1598011200000
11720.01000000,11670.83000000,11605.42000000,11767.50000000,12747.54631900,1598025600000
11670.89000000,11531.34000000,11485.81000000,11710.79000000,12297.23881900,1598040000000
11531.23000000,11474.02000000,11376.81000000,11543.15000000,10776.68415000,1598054400000
11474.02000000,11579.61000000,11411.87000000,11589.56000000,7291.58132700,1598068800000
11579.60000000,11560.99000000,11544.00000000,11640.00000000,7384.69817600,1598083200000
11561.00000000,11583.10000000,11560.59000000,11642.81000000,6663.57636900,1598097600000
11583.10000000,11590.26000000,11553.77000000,11618.40000000,5770.39381900,1598112000000
11590.26000000,11662.96000000,11570.27000000,11686.00000000,5791.76780500,1598126400000
11663.51000000,11599.18000000,11584.60000000,11688.81000000,6265.01174500,1598140800000
11599.18000000,11616.46000000,11555.26000000,11623.50000000,4536.50216600,1598155200000
11616.46000000,11526.53000000,11514.13000000,11619.88000000,6247.66391200,1598169600000
11526.54000000,11653.25000000,11521.43000000,11669.89000000,7249.66068200,1598184000000
11653.26000000,11684.97000000,11619.61000000,11693.72000000,7944.75281400,1598198400000
11684.98000000,11648.13000000,11638.58000000,11718.07000000,5656.41337100,1598212800000
11648.12000000,11684.40000000,11585.09000000,11689.00000000,7981.56928100,1598227200000
11684.40000000,11758.58000000,11641.10000000,11775.00000000,8156.23425300,1598241600000
11758.57000000,11793.05000000,11758.57000000,11824.90000000,9331.96993700,1598256000000
11793.04000000,11764.03000000,11726.42000000,11820.00000000,8648.13778900,1598270400000
11764.04000000,11748.39000000,11699.04000000,11786.51000000,6893.56355400,1598284800000
11748.38000000,11748.20000000,11705.45000000,11790.00000000,5200.91705300,1598299200000
11748.19000000,11669.58000000,11656.54000000,11767.85000000,6745.85109800,1598313600000
11669.57000000,11586.41000000,11550.00000000,11699.98000000,8361.54807200,1598328000000
11586.41000000,11614.44000000,11510.57000000,11659.15000000,8463.58204100,1598342400000
11614.44000000,11419.41000000,11328.03000000,11614.44000000,19019.61225100,1598356800000
11419.42000000,11294.00000000,11117.64000000,11443.14000000,18855.74671400,1598371200000
11294.00000000,11318.42000000,11221.03000000,11388.00000000,8144.58309600,1598385600000
11318.42000000,11365.23000000,11250.00000000,11400.00000000,7380.35719900,1598400000000
11365.24000000,11348.06000000,11296.14000000,11395.00000000,7338.42107900,1598414400000
11348.05000000,11378.58000000,11327.09000000,11445.02000000,9756.74359300,1598428800000
11378.59000000,11475.92000000,11244.00000000,11500.00000000,14650.08623500,1598443200000
11475.92000000,11460.05000000,11428.93000000,11539.32000000,9030.22447200,1598457600000
11460.04000000,11461.43000000,11432.33000000,11507.16000000,5842.39865300,1598472000000
11461.42000000,11384.60000000,11359.14000000,11480.59000000,6942.99460800,1598486400000
11384.60000000,11406.17000000,11332.48000000,11414.70000000,6789.49539000,1598500800000
11406.17000000,11310.01000000,11301.00000000,11444.96000000,9705.17098500,1598515200000
11310.01000000,11323.22000000,11256.06000000,11592.20000000,20129.64978800,1598529600000
11323.21000000,11244.09000000,11125.00000000,11366.49000000,13940.23373900,1598544000000
11244.09000000,11330.38000000,11223.94000000,11341.71000000,5738.49187300,1598558400000
11330.38000000,11380.08000000,11276.89000000,11398.93000000,6409.79944600,1598572800000
11380.09000000,11379.63000000,11360.92000000,11444.96000000,7211.15741500,1598587200000
11379.63000000,11471.99000000,11354.63000000,11474.40000000,9393.39959700,1598601600000
11471.99000000,11529.63000000,11396.71000000,11534.06000000,11011.91589600,1598616000000
11529.30000000,11498.13000000,11462.45000000,11542.65000000,7354.03549400,1598630400000
11498.00000000,11526.91000000,11457.23000000,11535.72000000,4573.60051700,1598644800000
11526.90000000,11501.61000000,11462.51000000,11540.07000000,4257.77417900,1598659200000
11501.61000000,11558.28000000,11479.41000000,11580.02000000,5571.33276700,1598673600000
11558.28000000,11447.38000000,11417.04000000,11569.72000000,6311.20202900,1598688000000
11447.38000000,11500.99000000,11433.69000000,11516.00000000,6167.42809500,1598702400000
11500.98000000,11522.11000000,11475.81000000,11549.00000000,6626.59065700,1598716800000
11522.12000000,11465.84000000,11458.09000000,11534.98000000,4039.47147300,1598731200000
11465.84000000,11612.72000000,11458.00000000,11650.00000000,8383.34772800,1598745600000
11612.61000000,11592.91000000,11565.01000000,11626.53000000,5757.66497800,1598760000000
11592.90000000,11603.09000000,11548.78000000,11613.05000000,5764.25177000,1598774400000
11603.09000000,11616.20000000,11557.69000000,11665.11000000,9147.38667600,1598788800000
11616.21000000,11642.59000000,11580.00000000,11685.00000000,7004.68734800,1598803200000
11642.59000000,11711.16000000,11588.55000000,11719.00000000,7120.54055400,1598817600000
11711.17000000,11679.09000000,11667.85000000,11726.89000000,5931.02907200,1598832000000
11679.08000000,11618.65000000,11594.06000000,11705.99000000,7383.59572100,1598846400000
11618.64000000,11680.58000000,11570.00000000,11710.00000000,10972.58196000,1598860800000
11680.72000000,11742.16000000,11661.11000000,11800.77000000,15217.43187400,1598875200000
11742.15000000,11725.00000000,11690.00000000,11751.36000000,8288.68823200,1598889600000
11725.00000000,11649.51000000,11614.90000000,11731.49000000,7560.29088500,1598904000000
11649.51000000,11691.49000000,11515.00000000,11703.00000000,9489.10729500,1598918400000
11691.43000000,11923.74000000,11672.17000000,11940.00000000,15155.72310500,1598932800000
11923.74000000,11868.99000000,11834.01000000,11950.00000000,14340.23718100,1598947200000
11868.98000000,12039.33000000,11797.26000000,12044.67000000,16262.58408500,1598961600000
12039.33000000,11957.41000000,11947.19000000,12050.85000000,11870.85205600,1598976000000
11957.41000000,11921.97000000,11851.00000000,12050.00000000,11029.68994600,1598990400000
11921.97000000,11835.01000000,11825.00000000,11954.57000000,10308.76245000,1599004800000
11835.02000000,11722.84000000,11718.16000000,11900.00000000,12093.28082700,1599019200000
11723.59000000,11406.02000000,11160.10000000,11747.99000000,26260.48439500,1599033600000
11406.01000000,11329.67000000,11193.79000000,11470.65000000,19386.77729800,1599048000000
11329.66000000,11389.21000000,11234.65000000,11400.00000000,11903.73170400,1599062400000
11389.21000000,11388.54000000,11302.00000000,11439.00000000,7268.80892800,1599076800000
11388.54000000,11350.56000000,11331.49000000,11446.13000000,8497.63806300,1599091200000
11350.57000000,11400.84000000,11237.00000000,11422.00000000,12777.82323300,1599105600000
11400.44000000,11208.02000000,11180.97000000,11462.60000000,13621.69209800,1599120000000
11208.01000000,10670.28000000,10460.00000000,11249.97000000,44598.37939500,1599134400000
10670.28000000,10682.69000000,10550.00000000,10769.52000000,19223.14294800,1599148800000
10682.69000000,10140.85000000,9960.80000000,10794.62000000,23231.43027800,1599163200000
10138.29000000,10265.42000000,10068.00000000,10351.06000000,15830.74761500,1599177600000
10265.41000000,10295.59000000,10093.10000000,10338.98000000,12036.68693200,1599192000000
10295.59000000,10422.17000000,10292.48000000,10528.97000000,16783.92386100,1599206400000
10422.52000000,10424.67000000,9875.50000000,10497.84000000,24493.88210000,1599220800000
10424.67000000,10570.13000000,10303.56000000,10598.00000000,15613.19957800,1599235200000
10570.13000000,10446.25000000,10430.20000000,10627.05000000,7975.15902700,1599249600000
10446.25000000,10408.46000000,10383.96000000,10565.68000000,7815.25438900,1599264000000
10408.46000000,10406.77000000,10362.20000000,10500.44000000,8432.94243600,1599278400000
10406.77000000,10225.66000000,10123.00000000,10406.77000000,15068.01487100,1599292800000
10225.65000000,10273.89000000,9975.00000000,10347.87000000,20193.42299300,1599307200000
10274.13000000,9956.66000000,9825.00000000,10298.99000000,26904.88323800,1599321600000
9956.66000000,10166.69000000,9878.58000000,10200.00000000,11587.08764100,1599336000000
10166.69000000,10163.72000000,10052.92000000,10245.75000000,8575.14706400,1599350400000
10163.71000000,10230.37000000,9994.86000000,10250.00000000,11083.90581200,1599364800000
10230.36000000,10266.32000000,10165.29000000,10285.00000000,10837.31938400,1599379200000
10266.32000000,10173.37000000,10120.19000000,10300.00000000,10696.45027000,1599393600000
10173.44000000,10258.30000000,10141.28000000,10280.00000000,6530.06454800,1599408000000
10258.30000000,10256.20000000,10180.17000000,10347.14000000,8645.90173700,1599422400000
10255.89000000,10204.10000000,10180.00000000,10312.00000000,5587.39218500,1599436800000
10203.89000000,10113.56000000,10052.38000000,10240.82000000,9315.79422600,1599451200000
10113.81000000,10026.46000000,9995.08000000,10184.53000000,11592.64798600,1599465600000
10026.47000000,10144.01000000,9875.00000000,10166.66000000,18787.87284300,1599480000000
10144.00000000,10148.47000000,10124.00000000,10232.00000000,8456.59434500,1599494400000
10148.48000000,10373.44000000,10086.28000000,10410.75000000,8879.92909100,1599508800000
10373.45000000,10302.81000000,10295.57000000,10438.00000000,7281.23685200,1599523200000
10302.82000000,10264.50000000,10220.00000000,10318.97000000,8481.16645900,1599537600000
10264.29000000,9982.99000000,9930.00000000,10333.40000000,16847.81843800,1599552000000
9981.74000000,10098.58000000,9920.32000000,10153.96000000,17072.14029600,1599566400000
10098.58000000,9991.21000000,9935.00000000,10168.81000000,10393.49053100,1599580800000
9991.21000000,10126.65000000,9850.00000000,10218.00000000,13416.02584200,1599595200000
10126.66000000,10026.68000000,9981.01000000,10149.25000000,6655.30637500,1599609600000
10026.69000000,10190.00000000,10002.66000000,10197.57000000,7030.10764800,1599624000000
10190.00000000,10221.37000000,10140.22000000,10274.59000000,8985.10967000,1599638400000
10221.47000000,10246.11000000,10165.99000000,10280.62000000,10179.58803100,1599652800000
10246.11000000,10276.77000000,10200.00000000,10343.00000000,10210.60276200,1599667200000
10276.46000000,10219.20000000,10169.91000000,10298.10000000,6286.39929000,1599681600000
10219.29000000,10371.23000000,10070.83000000,10414.08000000,10106.15727300,1599696000000
10371.23000000,10275.29000000,10251.00000000,10418.00000000,8685.97670200,1599710400000
10275.22000000,10292.62000000,10230.31000000,10321.20000000,7807.78985500,1599724800000
10292.61000000,10414.16000000,10283.16000000,10483.35000000,15245.67161200,1599739200000
10414.15000000,10270.01000000,10250.02000000,10442.00000000,10399.11832200,1599753600000
10270.09000000,10336.87000000,10262.43000000,10355.37000000,6009.03998600,1599768000000
10336.86000000,10220.76000000,10209.75000000,10380.34000000,7667.49958900,1599782400000
10220.77000000,10260.75000000,10200.00000000,10291.94000000,6951.77157100,1599796800000
10260.76000000,10252.60000000,10250.00000000,10333.91000000,8891.26312200,1599811200000
10252.60000000,10318.76000000,10250.55000000,10331.79000000,8358.66510000,1599825600000
10318.77000000,10323.20000000,10267.67000000,10345.31000000,6160.60828200,1599840000000
10323.20000000,10387.89000000,10305.39000000,10397.60000000,5800.44680300,1599854400000
10387.89000000,10342.33000000,10322.03000000,10397.86000000,4642.69719900,1599868800000
10342.33000000,10343.98000000,10306.34000000,10370.00000000,4576.09714300,1599883200000
10343.97000000,10341.59000000,10320.18000000,10359.48000000,5513.16958000,1599897600000
10341.58000000,10359.99000000,10269.25000000,10380.00000000,7607.53387100,1599912000000
10360.00000000,10461.39000000,10348.89000000,10477.97000000,8117.25180900,1599926400000
10461.24000000,10440.92000000,10408.00000000,10473.33000000,4922.40349400,1599940800000
10440.67000000,10556.26000000,10400.04000000,10559.12000000,6546.99329600,1599955200000
10556.40000000,10542.27000000,10520.00000000,10580.11000000,5503.78837600,1599969600000
10542.27000000,10324.89000000,10303.28000000,10560.00000000,10465.58611300,1599984000000
10324.88000000,10280.14000000,10258.00000000,10352.21000000,8650.35418800,1599998400000
10280.15000000,10309.05000000,10200.00000000,10323.67000000,8489.09892100,1600012800000
10309.05000000,10332.83000000,10284.74000000,10332.84000000,4181.78897100,1600027200000
10332.84000000,10348.14000000,10240.34000000,10371.03000000,6172.10439300,1600041600000
10348.14000000,10399.32000000,10316.18000000,10404.00000000,7110.43462200,1600056000000
10399.31000000,10469.82000000,10212.34000000,10479.00000000,13522.16713700,1600070400000
10469.92000000,10698.03000000,10450.31000000,10706.91000000,22482.78053800,1600084800000
10698.03000000,10665.00000000,10640.00000000,10750.00000000,10863.22929000,1600099200000
10665.00000000,10671.77000000,10618.82000000,10747.36000000,6908.57538100,1600113600000
10671.77000000,10755.13000000,10650.00000000,10839.00000000,9508.01281700,1600128000000
10755.12000000,10741.37000000,10688.94000000,10784.23000000,6840.79318500,1600142400000
10741.37000000,10821.15000000,10606.48000000,10882.00000000,13021.68681600,1600156800000
10821.15000000,10784.46000000,10736.63000000,10930.04000000,15792.39386600,1600171200000
10785.23000000,10783.36000000,10700.00000000,10827.61000000,8235.09588000,1600185600000
10783.35000000,10785.31000000,10716.95000000,10886.39000000,8424.47022200,1600200000000
10785.23000000,10779.41000000,10661.22000000,10791.72000000,9304.55723400,1600214400000
10779.61000000,10915.49000000,10758.59000000,10939.60000000,9786.97550800,1600228800000
10916.09000000,10898.99000000,10827.00000000,10930.00000000,9922.89537000,1600243200000
10899.00000000,11004.99000000,10860.00000000,11016.69000000,14857.26817300,1600257600000
11004.99000000,10982.20000000,10960.03000000,11093.00000000,14737.58787200,1600272000000
10982.20000000,10954.01000000,10941.35000000,11047.84000000,6382.22828300,1600286400000
10954.01000000,10872.09000000,10869.00000000,11045.46000000,10583.93758500,1600300800000
10872.30000000,10882.39000000,10842.77000000,10929.99000000,8292.70097200,1600315200000
10882.38000000,10877.65000000,10781.00000000,10905.00000000,10363.63369700,1600329600000
10877.65000000,10838.31000000,10745.83000000,10885.47000000,11754.16685400,1600344000000
10838.30000000,10916.63000000,10794.23000000,10926.82000000,8403.44655800,1600358400000
10916.63000000,10939.99000000,10903.51000000,10968.95000000,6203.72886300,1600372800000
10940.00000000,10924.36000000,10883.20000000,10960.00000000,5369.49785400,1600387200000
10924.22000000,10954.14000000,10870.01000000,10985.00000000,7589.02776200,1600401600000
10954.14000000,10977.26000000,10925.62000000,11038.03000000,8970.95934200,1600416000000
10977.40000000,10899.37000000,10870.37000000,11003.09000000,8964.70378200,1600430400000
10899.42000000,10866.55000000,10812.84000000,10900.00000000,10970.23895800,1600444800000
10866.55000000,10933.39000000,10850.00000000,10944.79000000,5402.30057700,1600459200000
10933.40000000,10976.00000000,10929.88000000,10977.75000000,5360.11463300,1600473600000
10975.99000000,10900.29000000,10898.11000000,10980.00000000,4860.99892300,1600488000000
10900.28000000,11140.00000000,10887.37000000,11150.00000000,9033.82746700,1600502400000
11139.69000000,11090.56000000,11043.00000000,11179.79000000,9228.57649800,1600516800000
11090.57000000,11054.20000000,11011.31000000,11119.93000000,5861.88068900,1600531200000
11054.21000000,11080.65000000,11026.40000000,11087.99000000,4094.63864800,1600545600000
11080.64000000,10948.81000000,10899.33000000,11080.64000000,6383.45454400,1600560000000
10948.80000000,10962.61000000,10933.00000000,10995.31000000,4171.36962600,1600574400000
10962.60000000,10951.17000000,10925.27000000,10984.00000000,5002.63421400,1600588800000
10951.17000000,10834.58000000,10775.00000000,10958.18000000,9520.05826400,1600603200000
10834.62000000,10871.03000000,10723.00000000,10903.77000000,7652.68692800,1600617600000
10871.03000000,10920.28000000,10813.51000000,10938.02000000,6427.71898900,1600632000000
10920.28000000,10962.76000000,10894.42000000,10978.00000000,5688.00368800,1600646400000
10962.76000000,10902.58000000,10889.00000000,10988.86000000,5798.87736600,1600660800000
10902.58000000,10636.47000000,10580.00000000,10912.62000000,20719.54045600,1600675200000
10636.46000000,10418.76000000,10296.35000000,10638.10000000,21567.92007700,1600689600000
10418.77000000,10498.55000000,10356.54000000,10499.00000000,10179.29491500,1600704000000
10498.55000000,10417.22000000,10410.00000000,10533.46000000,6729.79467700,1600718400000
10417.22000000,10449.95000000,10353.00000000,10491.32000000,5972.79789200,1600732800000
10449.94000000,10372.90000000,10360.00000000,10502.79000000,7823.39918600,1600747200000
